"column_name","sample_id","portion_id","analyte_id","aliquot_id"
"patient_samples_sample-3_portions_portion_analytes_analyte-2_analyte_type","3","1","2","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-2_analyte_type_id","3","1","2","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-2_bcr_analyte_barcode","3","1","2","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-2_bcr_analyte_uuid","3","1","2","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-2_concentration","3","1","2","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-2_dna_normal_tumor_genotype_match","3","1","2","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-2_dna_pcr_amplification_successful","3","1","2","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-2_gel_image_file","3","1","2","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-2_is_derived_from_ffpe","3","1","2","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-2_protocols_protocol_experimental_protocol_type","3","1","2","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-2_rna_ratio_28s_18s","3","1","2","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-2_rna_rinvalue","3","1","2","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-2_spectrophotometer_method","3","1","2","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-2_subportion_sequence","3","1","2","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-3_aliquots_aliquot-2_bcr_aliquot_barcode","3","1","3","2"
"patient_samples_sample-3_portions_portion_analytes_analyte-3_aliquots_aliquot-2_bcr_aliquot_uuid","3","1","3","2"
"patient_samples_sample-3_portions_portion_analytes_analyte-3_aliquots_aliquot-2_biospecimen_barcode_bottom","3","1","3","2"
"patient_samples_sample-3_portions_portion_analytes_analyte-3_aliquots_aliquot-2_center_id","3","1","3","2"
"patient_samples_sample-3_portions_portion_analytes_analyte-3_aliquots_aliquot-2_concentration","3","1","3","2"
"patient_samples_sample-3_portions_portion_analytes_analyte-3_aliquots_aliquot-2_day_of_shipment","3","1","3","2"
"patient_samples_sample-3_portions_portion_analytes_analyte-3_aliquots_aliquot-2_is_derived_from_ffpe","3","1","3","2"
"patient_samples_sample-3_portions_portion_analytes_analyte-3_aliquots_aliquot-2_month_of_shipment","3","1","3","2"
"patient_samples_sample-3_portions_portion_analytes_analyte-3_aliquots_aliquot-2_plate_column","3","1","3","2"
"patient_samples_sample-3_portions_portion_analytes_analyte-3_aliquots_aliquot-2_plate_id","3","1","3","2"
"patient_samples_sample-3_portions_portion_analytes_analyte-3_aliquots_aliquot-2_plate_row","3","1","3","2"
"patient_samples_sample-3_portions_portion_analytes_analyte-3_aliquots_aliquot-2_quantity","3","1","3","2"
"patient_samples_sample-3_portions_portion_analytes_analyte-3_aliquots_aliquot-2_source_center","3","1","3","2"
"patient_samples_sample-3_portions_portion_analytes_analyte-3_aliquots_aliquot-2_volume","3","1","3","2"
"patient_samples_sample-3_portions_portion_analytes_analyte-3_aliquots_aliquot-2_year_of_shipment","3","1","3","2"
"patient_samples_sample-3_portions_portion_analytes_analyte-3_aliquots_aliquot_bcr_aliquot_barcode","3","1","3","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-3_aliquots_aliquot_bcr_aliquot_uuid","3","1","3","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-3_aliquots_aliquot_biospecimen_barcode_bottom","3","1","3","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-3_aliquots_aliquot_center_id","3","1","3","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-3_aliquots_aliquot_concentration","3","1","3","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-3_aliquots_aliquot_day_of_shipment","3","1","3","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-3_aliquots_aliquot_is_derived_from_ffpe","3","1","3","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-3_aliquots_aliquot_month_of_shipment","3","1","3","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-3_aliquots_aliquot_plate_column","3","1","3","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-3_aliquots_aliquot_plate_id","3","1","3","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-3_aliquots_aliquot_plate_row","3","1","3","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-3_aliquots_aliquot_quantity","3","1","3","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-3_aliquots_aliquot_source_center","3","1","3","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-3_aliquots_aliquot_volume","3","1","3","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-3_aliquots_aliquot_year_of_shipment","3","1","3","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-3_analyte_type","3","1","3","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-3_analyte_type_id","3","1","3","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-3_bcr_analyte_barcode","3","1","3","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-3_bcr_analyte_uuid","3","1","3","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-3_dna_normal_tumor_genotype_match","3","1","3","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-3_dna_pcr_amplification_successful","3","1","3","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-3_gel_image_file","3","1","3","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-3_is_derived_from_ffpe","3","1","3","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-3_protocols_protocol_experimental_protocol_type","3","1","3","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-3_subportion_sequence","3","1","3","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-4_aliquots_aliquot_bcr_aliquot_barcode","3","1","4","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-4_aliquots_aliquot_bcr_aliquot_uuid","3","1","4","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-4_aliquots_aliquot_biospecimen_barcode_bottom","3","1","4","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-4_aliquots_aliquot_center_id","3","1","4","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-4_aliquots_aliquot_concentration","3","1","4","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-4_aliquots_aliquot_day_of_shipment","3","1","4","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-4_aliquots_aliquot_is_derived_from_ffpe","3","1","4","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-4_aliquots_aliquot_month_of_shipment","3","1","4","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-4_aliquots_aliquot_plate_column","3","1","4","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-4_aliquots_aliquot_plate_id","3","1","4","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-4_aliquots_aliquot_plate_row","3","1","4","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-4_aliquots_aliquot_quantity","3","1","4","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-4_aliquots_aliquot_source_center","3","1","4","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-4_aliquots_aliquot_volume","3","1","4","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-4_aliquots_aliquot_year_of_shipment","3","1","4","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-4_analyte_type","3","1","4","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-4_analyte_type_id","3","1","4","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-4_bcr_analyte_barcode","3","1","4","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-4_bcr_analyte_uuid","3","1","4","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-4_dna_normal_tumor_genotype_match","3","1","4","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-4_dna_pcr_amplification_successful","3","1","4","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-4_gel_image_file","3","1","4","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-4_is_derived_from_ffpe","3","1","4","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-4_protocols_protocol_experimental_protocol_type","3","1","4","1"
"patient_samples_sample-3_portions_portion_analytes_analyte-4_subportion_sequence","3","1","4","1"
"patient_samples_sample-3_portions_portion_analytes_analyte_a260_a280_ratio","3","1","1","1"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-2_amount","3","1","1","2"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-2_bcr_aliquot_barcode","3","1","1","2"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-2_bcr_aliquot_uuid","3","1","1","2"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-2_bcr_biospecimen_canonical_reasons_bcr_canonical_reason","3","1","1","2"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-2_biospecimen_barcode_bottom","3","1","1","2"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-2_center_id","3","1","1","2"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-2_concentration","3","1","1","2"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-2_day_of_shipment","3","1","1","2"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-2_is_derived_from_ffpe","3","1","1","2"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-2_month_of_shipment","3","1","1","2"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-2_plate_column","3","1","1","2"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-2_plate_id","3","1","1","2"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-2_plate_row","3","1","1","2"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-2_quantity","3","1","1","2"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-2_source_center","3","1","1","2"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-2_volume","3","1","1","2"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-2_year_of_shipment","3","1","1","2"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-3_amount","3","1","1","3"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-3_bcr_aliquot_barcode","3","1","1","3"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-3_bcr_aliquot_uuid","3","1","1","3"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-3_biospecimen_barcode_bottom","3","1","1","3"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-3_center_id","3","1","1","3"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-3_concentration","3","1","1","3"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-3_day_of_shipment","3","1","1","3"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-3_is_derived_from_ffpe","3","1","1","3"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-3_month_of_shipment","3","1","1","3"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-3_plate_column","3","1","1","3"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-3_plate_id","3","1","1","3"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-3_plate_row","3","1","1","3"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-3_quantity","3","1","1","3"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-3_source_center","3","1","1","3"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-3_volume","3","1","1","3"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-3_year_of_shipment","3","1","1","3"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-4_additional_studies_additional_study_disease_code","3","1","1","4"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-4_additional_studies_additional_study_project_code","3","1","1","4"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-4_amount","3","1","1","4"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-4_bcr_aliquot_barcode","3","1","1","4"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-4_bcr_aliquot_uuid","3","1","1","4"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-4_bcr_biospecimen_canonical_reasons_bcr_canonical_reason","3","1","1","4"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-4_biospecimen_barcode_bottom","3","1","1","4"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-4_center_id","3","1","1","4"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-4_concentration","3","1","1","4"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-4_day_of_shipment","3","1","1","4"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-4_is_derived_from_ffpe","3","1","1","4"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-4_month_of_shipment","3","1","1","4"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-4_plate_column","3","1","1","4"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-4_plate_id","3","1","1","4"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-4_plate_row","3","1","1","4"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-4_quantity","3","1","1","4"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-4_source_center","3","1","1","4"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-4_volume","3","1","1","4"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-4_year_of_shipment","3","1","1","4"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-5_additional_studies_additional_study_disease_code","3","1","1","5"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-5_additional_studies_additional_study_project_code","3","1","1","5"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-5_bcr_aliquot_barcode","3","1","1","5"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-5_bcr_aliquot_uuid","3","1","1","5"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-5_bcr_biospecimen_canonical_reasons_bcr_canonical_reason","3","1","1","5"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-5_biospecimen_barcode_bottom","3","1","1","5"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-5_center_id","3","1","1","5"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-5_concentration","3","1","1","5"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-5_day_of_shipment","3","1","1","5"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-5_is_derived_from_ffpe","3","1","1","5"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-5_month_of_shipment","3","1","1","5"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-5_plate_column","3","1","1","5"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-5_plate_id","3","1","1","5"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-5_plate_row","3","1","1","5"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-5_quantity","3","1","1","5"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-5_source_center","3","1","1","5"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-5_volume","3","1","1","5"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-5_year_of_shipment","3","1","1","5"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-6_bcr_aliquot_barcode","3","1","1","6"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-6_bcr_aliquot_uuid","3","1","1","6"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-6_biospecimen_barcode_bottom","3","1","1","6"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-6_center_id","3","1","1","6"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-6_concentration","3","1","1","6"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-6_day_of_shipment","3","1","1","6"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-6_is_derived_from_ffpe","3","1","1","6"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-6_month_of_shipment","3","1","1","6"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-6_plate_column","3","1","1","6"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-6_plate_id","3","1","1","6"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-6_plate_row","3","1","1","6"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-6_quantity","3","1","1","6"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-6_source_center","3","1","1","6"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-6_volume","3","1","1","6"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-6_year_of_shipment","3","1","1","6"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-7_bcr_aliquot_barcode","3","1","1","7"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-7_bcr_aliquot_uuid","3","1","1","7"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-7_biospecimen_barcode_bottom","3","1","1","7"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-7_center_id","3","1","1","7"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-7_concentration","3","1","1","7"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-7_day_of_shipment","3","1","1","7"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-7_is_derived_from_ffpe","3","1","1","7"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-7_month_of_shipment","3","1","1","7"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-7_plate_column","3","1","1","7"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-7_plate_id","3","1","1","7"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-7_plate_row","3","1","1","7"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-7_quantity","3","1","1","7"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-7_source_center","3","1","1","7"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-7_volume","3","1","1","7"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot-7_year_of_shipment","3","1","1","7"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot_amount","3","1","1","1"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot_bcr_aliquot_barcode","3","1","1","1"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot_bcr_aliquot_uuid","3","1","1","1"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot_bcr_biospecimen_canonical_reasons_bcr_canonical_reason","3","1","1","1"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot_biospecimen_barcode_bottom","3","1","1","1"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot_center_id","3","1","1","1"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot_concentration","3","1","1","1"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot_day_of_shipment","3","1","1","1"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot_is_derived_from_ffpe","3","1","1","1"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot_month_of_shipment","3","1","1","1"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot_plate_column","3","1","1","1"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot_plate_id","3","1","1","1"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot_plate_row","3","1","1","1"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot_quantity","3","1","1","1"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot_source_center","3","1","1","1"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot_volume","3","1","1","1"
"patient_samples_sample-3_portions_portion_analytes_analyte_aliquots_aliquot_year_of_shipment","3","1","1","1"
"patient_samples_sample-3_portions_portion_analytes_analyte_amount","3","1","1","1"
"patient_samples_sample-3_portions_portion_analytes_analyte_analyte_type","3","1","1","1"
"patient_samples_sample-3_portions_portion_analytes_analyte_analyte_type_id","3","1","1","1"
"patient_samples_sample-3_portions_portion_analytes_analyte_bcr_analyte_barcode","3","1","1","1"
"patient_samples_sample-3_portions_portion_analytes_analyte_bcr_analyte_uuid","3","1","1","1"
"patient_samples_sample-3_portions_portion_analytes_analyte_concentration","3","1","1","1"
"patient_samples_sample-3_portions_portion_analytes_analyte_dna_normal_tumor_genotype_match","3","1","1","1"
"patient_samples_sample-3_portions_portion_analytes_analyte_dna_pcr_amplification_successful","3","1","1","1"
"patient_samples_sample-3_portions_portion_analytes_analyte_gel_image_file","3","1","1","1"
"patient_samples_sample-3_portions_portion_analytes_analyte_is_derived_from_ffpe","3","1","1","1"
"patient_samples_sample-3_portions_portion_analytes_analyte_protocols_protocol_experimental_protocol_type","3","1","1","1"
"patient_samples_sample-3_portions_portion_analytes_analyte_rna_ratio_28s_18s","3","1","1","1"
"patient_samples_sample-3_portions_portion_analytes_analyte_rna_rinvalue","3","1","1","1"
"patient_samples_sample-3_portions_portion_analytes_analyte_spectrophotometer_method","3","1","1","1"
"patient_samples_sample-3_portions_portion_analytes_analyte_subportion_sequence","3","1","1","1"
"patient_samples_sample-3_portions_portion_bcr_portion_barcode","3","1","1","1"
"patient_samples_sample-3_portions_portion_bcr_portion_uuid","3","1","1","1"
"patient_samples_sample-3_portions_portion_day_of_creation","3","1","1","1"
"patient_samples_sample-3_portions_portion_is_ffpe","3","1","1","1"
"patient_samples_sample-3_portions_portion_month_of_creation","3","1","1","1"
"patient_samples_sample-3_portions_portion_portion_number","3","1","1","1"
"patient_samples_sample-3_portions_portion_portion_sequence","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-2_bcr_slide_barcode","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-2_bcr_slide_uuid","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-2_image_file_name","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-2_is_derived_from_ffpe","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-2_percent_lymphocyte_infiltration","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-2_percent_monocyte_infiltration","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-2_percent_necrosis","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-2_percent_neutrophil_infiltration","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-2_percent_normal_cells","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-2_percent_stromal_cells","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-2_percent_tumor_cells","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-2_percent_tumor_nuclei","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-2_section_location","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-3_bcr_slide_barcode","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-3_bcr_slide_uuid","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-3_image_file_name","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-3_is_derived_from_ffpe","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-3_percent_lymphocyte_infiltration","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-3_percent_monocyte_infiltration","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-3_percent_necrosis","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-3_percent_neutrophil_infiltration","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-3_percent_normal_cells","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-3_percent_stromal_cells","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-3_percent_tumor_cells","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-3_percent_tumor_nuclei","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-3_section_location","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-4_bcr_slide_barcode","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-4_bcr_slide_uuid","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-4_image_file_name","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-4_is_derived_from_ffpe","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-4_percent_lymphocyte_infiltration","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-4_percent_monocyte_infiltration","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-4_percent_necrosis","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-4_percent_neutrophil_infiltration","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-4_percent_normal_cells","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-4_percent_stromal_cells","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-4_percent_tumor_cells","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-4_percent_tumor_nuclei","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-4_section_location","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-5_bcr_slide_barcode","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-5_bcr_slide_uuid","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-5_image_file_name","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-5_is_derived_from_ffpe","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-5_percent_lymphocyte_infiltration","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-5_percent_monocyte_infiltration","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-5_percent_necrosis","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-5_percent_neutrophil_infiltration","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-5_percent_normal_cells","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-5_percent_stromal_cells","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-5_percent_tumor_cells","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-5_percent_tumor_nuclei","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-5_section_location","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-6_bcr_slide_barcode","3","1","1","1"
"patient_samples_sample-3_portions_portion_slides_slide-6_bcr_slide_uuid","3","1","1","1"
